bit_acc,msg_acc,msg_similarity,baseline_bit_acc,baseline_msg_acc,baseline_msg_similarity,latency,noise,message
0.75,0,0.0,0.625,0,0.0,0.0004220008850097656,0.4,23
0.8125,0,0.0,0.625,0,0.0,0.0004229545593261719,0.4,14
0.875,0,0.0,0.3125,0,0.0,0.00041675567626953125,0.4,06
0.875,0,0.5,0.6875,0,0.0,0.0004324913024902344,0.4,42
1.0,1,1.0,0.6875,0,0.0,0.00041866302490234375,0.4,15
0.875,0,0.5,0.625,0,0.0,0.0004260540008544922,0.4,23
0.9375,0,0.5,0.4375,0,0.0,0.00042128562927246094,0.4,14
0.9375,0,0.5,0.5,0,0.0,0.000415802001953125,0.4,06
0.9375,0,0.5,0.4375,0,0.0,0.0004210472106933594,0.4,42
0.9375,0,0.5,0.5,0,0.0,0.0004260540008544922,0.4,15
0.875,0,0.5,0.875,0,0.5,0.00042057037353515625,0.4,23
0.9375,0,0.5,0.4375,0,0.0,0.0004246234893798828,0.4,14
0.8125,0,0.5,0.6875,0,0.5,0.0004203319549560547,0.4,06
0.875,0,0.0,0.625,0,0.0,0.00041985511779785156,0.4,42
1.0,1,1.0,0.5625,0,0.0,0.00042510032653808594,0.4,15
0.9375,0,0.5,0.5625,0,0.0,0.0004260540008544922,0.4,23
0.875,0,0.0,0.6875,0,0.0,0.0004189014434814453,0.4,14
0.9375,0,0.5,0.5,0,0.0,0.00042557716369628906,0.4,06
0.8125,0,0.0,0.75,0,0.0,0.0004220008850097656,0.4,42
0.9375,0,0.5,0.4375,0,0.0,0.0004277229309082031,0.4,15
0.875,0,0.5,0.375,0,0.0,0.00042128562927246094,0.4,23
0.875,0,0.5,0.625,0,0.0,0.0004229545593261719,0.4,14
0.8125,0,0.0,0.5625,0,0.0,0.00042557716369628906,0.4,06
0.8125,0,0.0,0.8125,0,0.0,0.0004203319549560547,0.4,42
0.875,0,0.5,0.5625,0,0.0,0.00042891502380371094,0.4,15
0.9375,0,0.5,0.875,0,0.0,0.0004239082336425781,0.4,23
0.9375,0,0.5,0.6875,0,0.5,0.0004220008850097656,0.4,14
0.875,0,0.0,0.5625,0,0.0,0.0004215240478515625,0.4,06
0.875,0,0.5,0.3125,0,0.0,0.0004222393035888672,0.4,42
0.875,0,0.0,0.625,0,0.0,0.00042557716369628906,0.4,15
0.8125,0,0.0,0.75,0,0.0,0.000423431396484375,0.4,23
1.0,1,1.0,0.5,0,0.0,0.0004291534423828125,0.4,14
0.9375,0,0.5,0.5625,0,0.0,0.0004258155822753906,0.4,06
0.875,0,0.5,0.875,0,0.5,0.0004220008850097656,0.4,42
0.9375,0,0.5,0.5625,0,0.0,0.0004246234893798828,0.4,15
0.9375,0,0.5,0.4375,0,0.0,0.0004267692565917969,0.4,23
0.8125,0,0.0,0.6875,0,0.0,0.0004222393035888672,0.4,14
0.9375,0,0.5,0.6875,0,0.0,0.0004291534423828125,0.4,06
0.8125,0,0.5,0.4375,0,0.0,0.0004210472106933594,0.4,42
0.875,0,0.0,0.5,0,0.0,0.0004208087921142578,0.4,15
0.8125,0,0.0,0.5625,0,0.0,0.0004220008850097656,0.4,23
0.875,0,0.0,0.625,0,0.0,0.0004220008850097656,0.4,14
0.8125,0,0.5,0.6875,0,0.0,0.0004246234893798828,0.4,06
0.875,0,0.0,0.625,0,0.0,0.0004215240478515625,0.4,42
0.875,0,0.5,0.75,0,0.0,0.0004246234893798828,0.4,15
0.875,0,0.5,0.625,0,0.0,0.0004239082336425781,0.4,23
0.875,0,0.5,0.75,0,0.0,0.000423431396484375,0.4,14
0.9375,0,0.5,0.625,0,0.0,0.0004210472106933594,0.4,06
0.75,0,0.0,0.625,0,0.0,0.000423431396484375,0.4,42
0.9375,0,0.5,0.375,0,0.0,0.00042319297790527344,0.4,15
0.8125,0,0.0,0.4375,0,0.0,0.0004239082336425781,0.4,23
0.875,0,0.0,0.5,0,0.0,0.00042319297790527344,0.4,14
0.8125,0,0.5,0.5,0,0.0,0.0004220008850097656,0.4,06
0.875,0,0.5,0.625,0,0.0,0.000423431396484375,0.4,42
0.9375,0,0.5,0.4375,0,0.0,0.00042128562927246094,0.4,15
0.75,0,0.0,0.625,0,0.0,0.00042724609375,0.4,23
0.9375,0,0.5,0.875,0,0.0,0.00041866302490234375,0.4,14
0.75,0,0.0,0.5625,0,0.0,0.00042176246643066406,0.4,06
0.875,0,0.0,0.4375,0,0.0,0.0004229545593261719,0.4,42
0.9375,0,0.5,0.4375,0,0.0,0.0004210472106933594,0.4,15
0.9375,0,0.5,0.25,0,0.0,0.00042510032653808594,0.4,23
0.9375,0,0.5,0.8125,0,0.5,0.000392913818359375,0.4,14
0.9375,0,0.5,0.375,0,0.0,0.000423431396484375,0.4,06
0.875,0,0.0,0.4375,0,0.0,0.0004246234893798828,0.4,42
0.75,0,0.0,0.625,0,0.0,0.0004220008850097656,0.4,15
0.875,0,0.5,0.875,0,0.5,0.0004298686981201172,0.4,23
0.8125,0,0.0,0.5,0,0.0,0.0004260540008544922,0.4,14
0.9375,0,0.5,0.6875,0,0.5,0.0004215240478515625,0.4,06
0.8125,0,0.5,0.4375,0,0.0,0.00041985511779785156,0.4,42
0.875,0,0.0,0.5,0,0.0,0.0004267692565917969,0.4,15
0.9375,0,0.5,0.5625,0,0.0,0.00042629241943359375,0.4,23
0.9375,0,0.5,0.5,0,0.0,0.0004265308380126953,0.4,14
0.875,0,0.5,0.375,0,0.0,0.00042128562927246094,0.4,06
1.0,1,1.0,0.375,0,0.0,0.0004222393035888672,0.4,42
0.875,0,0.0,0.5625,0,0.0,0.00043272972106933594,0.4,15
0.8125,0,0.0,0.75,0,0.0,0.0004222393035888672,0.4,23
0.9375,0,0.5,0.4375,0,0.0,0.00042510032653808594,0.4,14
0.9375,0,0.5,0.6875,0,0.5,0.00042128562927246094,0.4,06
0.875,0,0.5,0.75,0,0.5,0.00042128562927246094,0.4,42
0.875,0,0.5,0.625,0,0.0,0.0004203319549560547,0.4,15
0.875,0,0.5,0.6875,0,0.0,0.0004227161407470703,0.4,23
0.8125,0,0.0,0.6875,0,0.0,0.00042629241943359375,0.4,14
0.875,0,0.5,0.375,0,0.0,0.0004260540008544922,0.4,06
0.8125,0,0.0,0.625,0,0.0,0.0004315376281738281,0.4,42
0.9375,0,0.5,0.6875,0,0.0,0.0004210472106933594,0.4,15
0.875,0,0.5,0.4375,0,0.0,0.0004241466522216797,0.4,23
0.875,0,0.0,0.875,0,0.0,0.0004363059997558594,0.4,14
0.875,0,0.0,0.6875,0,0.0,0.0004119873046875,0.4,06
0.875,0,0.5,0.3125,0,0.0,0.00041484832763671875,0.4,42
0.875,0,0.5,0.75,0,0.0,0.0004143714904785156,0.4,15
0.75,0,0.0,0.625,0,0.0,0.0004146099090576172,0.4,23
0.875,0,0.5,0.625,0,0.0,0.00041031837463378906,0.4,14
0.9375,0,0.5,0.8125,0,0.5,0.0004093647003173828,0.4,06
0.8125,0,0.0,0.6875,0,0.0,0.0004100799560546875,0.4,42
0.75,0,0.0,0.5,0,0.0,0.0004127025604248047,0.4,15
0.8125,0,0.0,0.5625,0,0.0,0.0004820823669433594,0.4,23
0.8125,0,0.5,0.6875,0,0.5,0.000408172607421875,0.4,14
0.8125,0,0.0,0.3125,0,0.0,0.0004067420959472656,0.4,06
0.8125,0,0.0,0.4375,0,0.0,0.0004076957702636719,0.4,42
0.875,0,0.0,0.25,0,0.0,0.00043272972106933594,0.4,15
1.0,1,1.0,0.5,0,0.5,0.0005033016204833984,0.4,23
1.0,1,1.0,1.0,1,1.0,0.0005297660827636719,0.4,14
0.875,0,0.0,0.625,0,0.0,0.0004086494445800781,0.4,06
1.0,1,1.0,0.75,0,0.5,0.00041294097900390625,0.4,42
0.8125,0,0.0,0.625,0,0.0,0.0004105567932128906,0.4,15
0.9375,0,0.5,0.4375,0,0.0,0.00040984153747558594,0.4,23
0.875,0,0.0,0.5,0,0.0,0.0004127025604248047,0.4,14
0.8125,0,0.5,0.6875,0,0.5,0.0006835460662841797,0.4,06
0.875,0,0.5,0.8125,0,0.0,0.00044798851013183594,0.4,42
0.8125,0,0.5,0.6875,0,0.0,0.00041747093200683594,0.4,15
0.8125,0,0.0,0.5625,0,0.0,0.0004515647888183594,0.4,23
0.875,0,0.0,0.875,0,0.0,0.0004131793975830078,0.4,14
0.75,0,0.0,0.75,0,0.0,0.0004439353942871094,0.4,06
0.875,0,0.5,0.625,0,0.0,0.0004134178161621094,0.4,42
0.875,0,0.5,0.4375,0,0.0,0.0004420280456542969,0.4,15
0.75,0,0.0,0.625,0,0.0,0.0004124641418457031,0.4,23
0.8125,0,0.0,0.5625,0,0.0,0.0004482269287109375,0.4,14
0.75,0,0.0,0.625,0,0.0,0.0004150867462158203,0.4,06
0.9375,0,0.5,0.4375,0,0.0,0.00044846534729003906,0.4,42
1.0,1,1.0,0.875,0,0.5,0.0004107952117919922,0.4,15
0.8125,0,0.0,0.3125,0,0.0,0.00042366981506347656,0.4,23
0.875,0,0.0,0.75,0,0.0,0.0004184246063232422,0.4,14
0.875,0,0.5,0.625,0,0.5,0.0004119873046875,0.4,06
0.875,0,0.0,0.5,0,0.0,0.0004107952117919922,0.4,42
0.9375,0,0.5,0.5625,0,0.0,0.0004291534423828125,0.4,15
0.875,0,0.5,0.75,0,0.0,0.0004420280456542969,0.4,23
0.875,0,0.5,0.5625,0,0.0,0.0004165172576904297,0.4,14
0.8125,0,0.0,0.4375,0,0.0,0.0004372596740722656,0.4,06
0.875,0,0.0,0.5625,0,0.0,0.0004150867462158203,0.4,42
0.9375,0,0.5,0.9375,0,0.5,0.00042724609375,0.4,15
0.8125,0,0.0,0.3125,0,0.0,0.00041413307189941406,0.4,23
0.875,0,0.0,0.875,0,0.0,0.00044345855712890625,0.4,14
0.75,0,0.0,0.6875,0,0.0,0.0004115104675292969,0.4,06
0.75,0,0.0,0.75,0,0.0,0.0004410743713378906,0.4,42
0.875,0,0.0,0.5,0,0.0,0.0004127025604248047,0.4,15
1.0,1,1.0,0.875,0,0.5,0.0004444122314453125,0.4,23
0.9375,0,0.5,0.625,0,0.0,0.00041365623474121094,0.4,14
0.625,0,0.0,0.6875,0,0.0,0.0004410743713378906,0.4,06
0.8125,0,0.0,0.5625,0,0.0,0.0004911422729492188,0.4,42
0.6875,0,0.0,0.4375,0,0.0,0.0004253387451171875,0.4,15
0.9375,0,0.5,0.9375,0,0.5,0.00041222572326660156,0.4,23
0.8125,0,0.0,0.6875,0,0.0,0.0004086494445800781,0.4,14
0.8125,0,0.0,0.625,0,0.0,0.0004093647003173828,0.4,06
0.8125,0,0.0,0.6875,0,0.0,0.0004107952117919922,0.4,42
0.875,0,0.5,0.4375,0,0.0,0.00041103363037109375,0.4,15
0.875,0,0.5,0.5625,0,0.0,0.0004112720489501953,0.4,23
0.875,0,0.0,0.875,0,0.0,0.0004260540008544922,0.4,14
0.875,0,0.5,0.375,0,0.0,0.0004146099090576172,0.4,06
0.8125,0,0.0,0.875,0,0.5,0.0004398822784423828,0.4,42
0.875,0,0.5,0.4375,0,0.0,0.0004138946533203125,0.4,15
0.8125,0,0.0,0.3125,0,0.0,0.00044035911560058594,0.4,23
0.9375,0,0.5,0.4375,0,0.0,0.00041174888610839844,0.4,14
0.8125,0,0.0,0.5,0,0.0,0.0004401206970214844,0.4,06
0.75,0,0.0,0.5,0,0.0,0.00040602684020996094,0.4,42
0.875,0,0.5,0.5625,0,0.0,0.0004513263702392578,0.4,15
0.875,0,0.5,0.375,0,0.0,0.0004162788391113281,0.4,23
0.8125,0,0.5,0.5,0,0.0,0.0004551410675048828,0.4,14
0.9375,0,0.5,0.5625,0,0.0,0.0004181861877441406,0.4,06
0.875,0,0.5,0.5625,0,0.0,0.0004451274871826172,0.4,42
0.875,0,0.0,0.375,0,0.0,0.0004069805145263672,0.4,15
0.75,0,0.0,0.625,0,0.0,0.00044345855712890625,0.4,23
0.875,0,0.0,0.4375,0,0.0,0.00041365623474121094,0.4,14
0.9375,0,0.5,0.5625,0,0.0,0.00044798851013183594,0.4,06
0.8125,0,0.5,0.625,0,0.0,0.0004100799560546875,0.4,42
0.875,0,0.5,0.5,0,0.0,0.00044155120849609375,0.4,15
0.9375,0,0.5,0.6875,0,0.0,0.0004100799560546875,0.4,23
0.9375,0,0.5,0.6875,0,0.0,0.0004448890686035156,0.4,14
0.9375,0,0.5,0.6875,0,0.5,0.00041484832763671875,0.4,06
0.9375,0,0.5,0.6875,0,0.0,0.00044274330139160156,0.4,42
1.0,1,1.0,0.6875,0,0.0,0.000415802001953125,0.4,15
0.9375,0,0.5,0.6875,0,0.0,0.0004925727844238281,0.4,23
1.0,1,1.0,1.0,1,1.0,0.0004169940948486328,0.4,14
0.9375,0,0.5,0.5625,0,0.0,0.0005593299865722656,0.4,06
0.9375,0,0.5,0.8125,0,0.0,0.0004322528839111328,0.4,42
0.9375,0,0.5,0.8125,0,0.5,0.0004153251647949219,0.4,15
0.875,0,0.5,0.8125,0,0.0,0.0004069805145263672,0.4,23
0.9375,0,0.5,0.4375,0,0.0,0.00041413307189941406,0.4,14
0.875,0,0.0,0.6875,0,0.0,0.00041365623474121094,0.4,06
0.75,0,0.0,0.6875,0,0.0,0.00041031837463378906,0.4,42
0.8125,0,0.0,0.5625,0,0.0,0.0004134178161621094,0.4,15
1.0,1,1.0,0.5625,0,0.5,0.0004115104675292969,0.4,23
0.9375,0,0.5,0.75,0,0.0,0.0004055500030517578,0.4,14
0.9375,0,0.5,0.6875,0,0.5,0.0004134178161621094,0.4,06
0.75,0,0.0,0.6875,0,0.0,0.0004162788391113281,0.4,42
0.9375,0,0.5,0.5,0,0.0,0.0004100799560546875,0.4,15
0.9375,0,0.5,0.3125,0,0.0,0.00041294097900390625,0.4,23
1.0,1,1.0,0.4375,0,0.0,0.0004115104675292969,0.4,14
0.875,0,0.0,0.6875,0,0.0,0.0004131793975830078,0.4,06
0.875,0,0.0,0.875,0,0.0,0.0004985332489013672,0.4,42
0.875,0,0.5,0.5625,0,0.0,0.00040841102600097656,0.4,15
0.9375,0,0.5,0.3125,0,0.0,0.0004100799560546875,0.4,23
0.875,0,0.0,0.6875,0,0.0,0.0004115104675292969,0.4,14
0.8125,0,0.0,0.75,0,0.5,0.0004172325134277344,0.4,06
0.875,0,0.0,0.625,0,0.0,0.0004119873046875,0.4,42
0.875,0,0.5,0.5,0,0.0,0.0004112720489501953,0.4,15
0.9375,0,0.5,0.8125,0,0.0,0.0004107952117919922,0.4,23
0.9375,0,0.5,0.5625,0,0.0,0.0004105567932128906,0.4,14
0.6875,0,0.0,0.625,0,0.0,0.0004143714904785156,0.4,06
0.9375,0,0.5,0.75,0,0.0,0.0004093647003173828,0.4,42
0.875,0,0.0,0.5,0,0.0,0.0004153251647949219,0.4,15
0.875,0,0.5,0.75,0,0.5,0.00041174888610839844,0.4,23
0.9375,0,0.5,0.4375,0,0.0,0.0004143714904785156,0.4,14
0.8125,0,0.5,0.5,0,0.0,0.0004134178161621094,0.4,06
0.9375,0,0.5,0.625,0,0.0,0.00043320655822753906,0.4,42
0.75,0,0.0,0.75,0,0.0,0.00049591064453125,0.4,15
0.875,0,0.5,0.375,0,0.0,0.00042724609375,0.4,23
0.875,0,0.0,0.75,0,0.0,0.0004100799560546875,0.4,14
0.9375,0,0.5,0.6875,0,0.5,0.0004112720489501953,0.4,06
0.875,0,0.0,0.6875,0,0.5,0.00041484832763671875,0.4,42
1.0,1,1.0,0.75,0,0.0,0.0004112720489501953,0.4,15
0.8125,0,0.0,0.5625,0,0.0,0.0005385875701904297,0.45,23
0.9375,0,0.5,0.8125,0,0.5,0.0004124641418457031,0.45,14
0.875,0,0.5,0.875,0,0.5,0.0004131793975830078,0.45,06
0.8125,0,0.0,0.6875,0,0.0,0.0004200935363769531,0.45,42
0.9375,0,0.5,0.3125,0,0.0,0.0004162788391113281,0.45,15
1.0,1,1.0,0.75,0,0.0,0.00041222572326660156,0.45,23
0.9375,0,0.5,0.8125,0,0.0,0.0004107952117919922,0.45,14
0.875,0,0.5,0.5625,0,0.0,0.00040841102600097656,0.45,06
0.875,0,0.0,0.5,0,0.0,0.0004146099090576172,0.45,42
1.0,1,1.0,0.6875,0,0.0,0.000415802001953125,0.45,15
0.8125,0,0.0,0.5625,0,0.0,0.00041556358337402344,0.45,23
0.75,0,0.0,0.5,0,0.0,0.0004143714904785156,0.45,14
0.9375,0,0.5,0.25,0,0.0,0.00040841102600097656,0.45,06
0.875,0,0.5,0.5625,0,0.0,0.00041484832763671875,0.45,42
0.875,0,0.5,0.6875,0,0.0,0.00041222572326660156,0.45,15
0.9375,0,0.5,0.6875,0,0.5,0.0004131793975830078,0.45,23
0.9375,0,0.5,0.8125,0,0.5,0.0004100799560546875,0.45,14
0.875,0,0.5,0.375,0,0.0,0.00040912628173828125,0.45,06
0.8125,0,0.0,0.6875,0,0.0,0.0004153251647949219,0.45,42
0.875,0,0.5,0.75,0,0.5,0.0004172325134277344,0.45,15
0.875,0,0.5,0.5,0,0.0,0.0004119873046875,0.45,23
0.875,0,0.5,0.8125,0,0.5,0.0004105567932128906,0.45,14
0.8125,0,0.0,0.75,0,0.5,0.00041294097900390625,0.45,06
1.0,1,1.0,0.5,0,0.0,0.0004131793975830078,0.45,42
1.0,1,1.0,0.5625,0,0.0,0.0004131793975830078,0.45,15
0.75,0,0.0,0.5,0,0.0,0.0006310939788818359,0.45,23
0.875,0,0.5,0.625,0,0.0,0.0005581378936767578,0.45,14
0.8125,0,0.0,0.75,0,0.0,0.0004296302795410156,0.45,06
0.875,0,0.0,0.625,0,0.0,0.0004265308380126953,0.45,42
0.9375,0,0.5,0.5,0,0.0,0.00042176246643066406,0.45,15
1.0,1,1.0,0.9375,0,0.5,0.0004143714904785156,0.45,23
1.0,1,1.0,0.5625,0,0.0,0.0005056858062744141,0.45,14
0.875,0,0.0,0.625,0,0.0,0.0005834102630615234,0.45,06
0.8125,0,0.0,0.75,0,0.5,0.0004267692565917969,0.45,42
0.875,0,0.0,0.875,0,0.0,0.00041413307189941406,0.45,15
0.8125,0,0.0,0.5625,0,0.0,0.00041484832763671875,0.45,23
0.9375,0,0.5,0.8125,0,0.5,0.0004138946533203125,0.45,14
0.9375,0,0.5,1.0,1,1.0,0.00041794776916503906,0.45,06
0.875,0,0.5,0.6875,0,0.0,0.0005257129669189453,0.45,42
0.8125,0,0.0,0.6875,0,0.0,0.00047850608825683594,0.45,15
0.9375,0,0.5,0.375,0,0.0,0.00041413307189941406,0.45,23
0.8125,0,0.0,0.6875,0,0.0,0.00041961669921875,0.45,14
0.875,0,0.5,0.8125,0,0.5,0.00041866302490234375,0.45,06
0.9375,0,0.5,0.6875,0,0.0,0.0004181861877441406,0.45,42
0.875,0,0.0,0.5625,0,0.0,0.0004134178161621094,0.45,15
0.9375,0,0.5,0.6875,0,0.0,0.0004184246063232422,0.45,23
1.0,1,1.0,0.5,0,0.0,0.00041675567626953125,0.45,14
0.8125,0,0.0,0.5625,0,0.0,0.0004181861877441406,0.45,06
0.9375,0,0.5,0.5625,0,0.0,0.0004177093505859375,0.45,42
0.8125,0,0.0,0.8125,0,0.0,0.00042438507080078125,0.45,15
0.875,0,0.5,0.75,0,0.5,0.00041484832763671875,0.45,23
0.9375,0,0.5,0.6875,0,0.0,0.0004215240478515625,0.45,14
0.8125,0,0.0,0.6875,0,0.0,0.0004189014434814453,0.45,06
0.75,0,0.0,0.375,0,0.0,0.0004181861877441406,0.45,42
0.8125,0,0.5,0.625,0,0.0,0.00041174888610839844,0.45,15
0.75,0,0.0,0.5,0,0.0,0.000423431396484375,0.45,23
0.875,0,0.0,0.625,0,0.0,0.00042700767517089844,0.45,14
0.875,0,0.0,0.625,0,0.0,0.0005061626434326172,0.45,06
0.8125,0,0.0,0.6875,0,0.0,0.0006208419799804688,0.45,42
0.875,0,0.0,0.5625,0,0.0,0.0006394386291503906,0.45,15
0.9375,0,0.5,0.75,0,0.0,0.0004487037658691406,0.45,23
0.75,0,0.0,0.5625,0,0.0,0.0004200935363769531,0.45,14
0.875,0,0.0,0.5625,0,0.0,0.000423431396484375,0.45,06
0.875,0,0.0,0.375,0,0.0,0.00043010711669921875,0.45,42
0.9375,0,0.5,0.4375,0,0.0,0.00043845176696777344,0.45,15
0.8125,0,0.0,0.4375,0,0.0,0.00042366981506347656,0.45,23
0.8125,0,0.0,0.8125,0,0.0,0.0004246234893798828,0.45,14
0.8125,0,0.5,0.3125,0,0.0,0.0004208087921142578,0.45,06
0.875,0,0.5,0.875,0,0.5,0.0004317760467529297,0.45,42
0.875,0,0.0,0.625,0,0.0,0.0004215240478515625,0.45,15
1.0,1,1.0,0.8125,0,0.0,0.0004267692565917969,0.45,23
0.875,0,0.0,0.75,0,0.0,0.0004253387451171875,0.45,14
0.875,0,0.5,0.8125,0,0.5,0.0004200935363769531,0.45,06
0.875,0,0.0,0.625,0,0.0,0.0004265308380126953,0.45,42
0.875,0,0.0,0.625,0,0.0,0.00041866302490234375,0.45,15
0.875,0,0.5,0.5,0,0.0,0.0004210472106933594,0.45,23
0.9375,0,0.5,0.625,0,0.0,0.00042748451232910156,0.45,14
0.875,0,0.5,0.5625,0,0.0,0.00042057037353515625,0.45,06
0.875,0,0.5,0.75,0,0.0,0.00042366981506347656,0.45,42
0.9375,0,0.5,0.625,0,0.0,0.00042176246643066406,0.45,15
0.8125,0,0.0,0.4375,0,0.0,0.0004215240478515625,0.45,23
0.75,0,0.0,0.625,0,0.0,0.00042510032653808594,0.45,14
0.8125,0,0.0,0.3125,0,0.0,0.0004200935363769531,0.45,06
0.875,0,0.5,0.4375,0,0.0,0.0004239082336425781,0.45,42
1.0,1,1.0,0.75,0,0.5,0.0004222393035888672,0.45,15
0.8125,0,0.5,0.625,0,0.0,0.00042724609375,0.45,23
0.9375,0,0.5,0.875,0,0.5,0.00042510032653808594,0.45,14
0.625,0,0.0,0.6875,0,0.0,0.00042700767517089844,0.45,06
0.875,0,0.0,0.625,0,0.0,0.0004372596740722656,0.45,42
0.875,0,0.0,0.75,0,0.0,0.0005631446838378906,0.45,15
0.8125,0,0.0,0.4375,0,0.0,0.00047779083251953125,0.45,23
0.9375,0,0.5,0.6875,0,0.0,0.000431060791015625,0.45,14
0.75,0,0.0,0.5,0,0.0,0.0004432201385498047,0.45,06
0.8125,0,0.0,0.6875,0,0.0,0.00043320655822753906,0.45,42
0.875,0,0.5,0.375,0,0.0,0.0004398822784423828,0.45,15
0.8125,0,0.0,0.5625,0,0.0,0.000423431396484375,0.45,23
0.9375,0,0.5,0.75,0,0.0,0.0004246234893798828,0.45,14
0.9375,0,0.5,0.6875,0,0.5,0.00041961669921875,0.45,06
0.8125,0,0.0,0.5625,0,0.0,0.00042510032653808594,0.45,42
1.0,1,1.0,0.5625,0,0.0,0.0004291534423828125,0.45,15
0.875,0,0.0,0.8125,0,0.0,0.0004284381866455078,0.45,23
0.8125,0,0.0,0.5625,0,0.0,0.0004184246063232422,0.45,14
0.75,0,0.0,0.5625,0,0.0,0.0004239082336425781,0.45,06
0.875,0,0.0,0.5625,0,0.0,0.00042819976806640625,0.45,42
0.875,0,0.0,0.375,0,0.0,0.00041747093200683594,0.45,15
0.8125,0,0.0,0.3125,0,0.0,0.0004267692565917969,0.45,23
0.9375,0,0.5,0.6875,0,0.0,0.0004215240478515625,0.45,14
0.9375,0,0.5,0.5,0,0.0,0.00037550926208496094,0.45,06
0.8125,0,0.0,0.6875,0,0.0,0.00042629241943359375,0.45,42
1.0,1,1.0,0.4375,0,0.0,0.00042700767517089844,0.45,15
0.875,0,0.5,0.6875,0,0.0,0.00042438507080078125,0.45,23
0.875,0,0.5,0.8125,0,0.5,0.00042247772216796875,0.45,14
0.875,0,0.5,0.375,0,0.0,0.00042510032653808594,0.45,06
0.9375,0,0.5,0.5,0,0.0,0.0004203319549560547,0.45,42
0.8125,0,0.5,0.6875,0,0.0,0.0004220008850097656,0.45,15
1.0,1,1.0,0.5625,0,0.0,0.00044274330139160156,0.45,23
0.875,0,0.0,0.5,0,0.0,0.0004260540008544922,0.45,14
0.6875,0,0.0,0.4375,0,0.0,0.00043010711669921875,0.45,06
0.875,0,0.5,0.3125,0,0.0,0.00042819976806640625,0.45,42
0.9375,0,0.5,0.6875,0,0.5,0.0004267692565917969,0.45,15
0.9375,0,0.5,0.6875,0,0.0,0.0006639957427978516,0.45,23
0.875,0,0.5,0.75,0,0.0,0.0004725456237792969,0.45,14
0.8125,0,0.0,0.3125,0,0.0,0.0004601478576660156,0.45,06
0.8125,0,0.5,0.6875,0,0.5,0.00043082237243652344,0.45,42
0.8125,0,0.0,0.8125,0,0.0,0.0004267692565917969,0.45,15
0.75,0,0.0,0.625,0,0.0,0.00042319297790527344,0.45,23
0.9375,0,0.5,0.75,0,0.0,0.0004222393035888672,0.45,14
0.875,0,0.5,0.5,0,0.0,0.00042366981506347656,0.45,06
0.8125,0,0.0,0.625,0,0.0,0.0004222393035888672,0.45,42
0.8125,0,0.0,0.625,0,0.0,0.00042510032653808594,0.45,15
0.75,0,0.0,0.5,0,0.0,0.0004284381866455078,0.45,23
0.9375,0,0.5,0.875,0,0.5,0.00042319297790527344,0.45,14
0.9375,0,0.5,0.5625,0,0.0,0.00042247772216796875,0.45,06
0.875,0,0.5,0.625,0,0.0,0.00042510032653808594,0.45,42
1.0,1,1.0,0.625,0,0.0,0.0004277229309082031,0.45,15
0.8125,0,0.0,0.75,0,0.0,0.0004265308380126953,0.45,23
0.9375,0,0.5,0.875,0,0.5,0.00042319297790527344,0.45,14
0.9375,0,0.5,0.5625,0,0.0,0.0004253387451171875,0.45,06
0.875,0,0.5,0.6875,0,0.0,0.0004208087921142578,0.45,42
0.9375,0,0.5,0.5625,0,0.0,0.00042510032653808594,0.45,15
0.8125,0,0.0,0.625,0,0.0,0.0004277229309082031,0.45,23
0.9375,0,0.5,0.5,0,0.0,0.000423431396484375,0.45,14
0.9375,0,0.5,0.4375,0,0.0,0.0004305839538574219,0.45,06
0.875,0,0.5,0.875,0,0.5,0.0004286766052246094,0.45,42
0.9375,0,0.5,0.5625,0,0.0,0.0004296302795410156,0.45,15
0.6875,0,0.0,0.3125,0,0.0,0.0004405975341796875,0.45,23
0.875,0,0.5,0.5625,0,0.0,0.0004267692565917969,0.45,14
0.875,0,0.0,0.625,0,0.0,0.0004203319549560547,0.45,06
0.875,0,0.5,0.5625,0,0.0,0.0004248619079589844,0.45,42
0.9375,0,0.5,0.6875,0,0.0,0.0004341602325439453,0.45,15
0.75,0,0.0,0.75,0,0.0,0.000423431396484375,0.45,23
0.9375,0,0.5,0.5625,0,0.0,0.0004329681396484375,0.45,14
0.875,0,0.0,0.375,0,0.0,0.0004944801330566406,0.45,06
0.8125,0,0.0,0.75,0,0.5,0.0004374980926513672,0.45,42
0.875,0,0.5,0.75,0,0.5,0.00042748451232910156,0.45,15
0.9375,0,0.5,0.25,0,0.0,0.0004265308380126953,0.45,23
0.9375,0,0.5,0.8125,0,0.5,0.0004215240478515625,0.45,14
0.9375,0,0.5,0.5625,0,0.5,0.0004229545593261719,0.45,06
1.0,1,1.0,0.4375,0,0.0,0.00042176246643066406,0.45,42
0.8125,0,0.0,0.625,0,0.0,0.0004277229309082031,0.45,15
0.9375,0,0.5,0.5,0,0.0,0.0004210472106933594,0.45,23
0.8125,0,0.0,0.5,0,0.0,0.0004248619079589844,0.45,14
0.9375,0,0.5,0.6875,0,0.5,0.0004291534423828125,0.45,06
0.75,0,0.0,0.75,0,0.0,0.0004265308380126953,0.45,42
0.875,0,0.0,0.625,0,0.0,0.00042748451232910156,0.45,15
0.875,0,0.0,0.625,0,0.0,0.0004229545593261719,0.45,23
0.8125,0,0.5,0.5,0,0.0,0.00041937828063964844,0.45,14
